season,year,month,day,hr,is_holiday,is_workingday,weather_condition,temp,humidity,windspeed,count
Winter,2012,November,29,20,No,Workingday,Clear,12.299999999999999,52.0,11.0014,252
Winter,2012,November,29,21,No,Workingday,Clear,10.66,65.0,8.9981,208
Winter,2012,November,29,22,No,Workingday,Clear,10.66,70.0,6.0032,151
Winter,2012,November,29,23,No,Workingday,Clear,11.48,61.0,0.0,130
Winter,2012,November,30,0,No,Workingday,Clear,10.66,70.0,11.0014,52
Winter,2012,November,30,1,No,Workingday,Clear,9.84,70.0,6.0032,19
Winter,2012,November,30,2,No,Workingday,Clear,9.84,75.0,0.0,12
Winter,2012,November,30,3,No,Workingday,Clear,9.84,75.0,0.0,4
Winter,2012,November,30,4,No,Workingday,Clear,9.02,75.0,0.0,3
Winter,2012,November,30,5,No,Workingday,Clear,8.200000000000001,80.0,0.0,40
Winter,2012,November,30,6,No,Workingday,Clear,8.200000000000001,86.0,0.0,106
Winter,2012,November,30,7,No,Workingday,Clear,9.02,80.0,0.0,352
Winter,2012,November,30,8,No,Workingday,Cloudy,9.02,80.0,6.0032,729
Winter,2012,November,30,9,No,Workingday,Clear,9.84,75.0,6.0032,330
Winter,2012,November,30,10,No,Workingday,Cloudy,12.299999999999999,65.0,0.0,169
Winter,2012,November,30,11,No,Workingday,Cloudy,13.940000000000001,53.0,6.0032,201
Winter,2012,November,30,12,No,Workingday,Cloudy,15.58,46.0,0.0,268
Winter,2012,November,30,13,No,Workingday,Cloudy,16.400000000000002,40.0,11.0014,262
Winter,2012,November,30,14,No,Workingday,Cloudy,16.400000000000002,40.0,7.0015,251
Winter,2012,November,30,15,No,Workingday,Cloudy,17.22,38.0,7.0015,296
Winter,2012,November,30,16,No,Workingday,Clear,16.400000000000002,43.0,8.9981,405
Winter,2012,November,30,17,No,Workingday,Clear,14.76,50.0,12.998,582
Winter,2012,November,30,18,No,Workingday,Cloudy,13.940000000000001,61.0,0.0,509
Winter,2012,November,30,19,No,Workingday,Clear,13.120000000000001,66.0,0.0,377
Winter,2012,November,30,20,No,Workingday,Clear,13.120000000000001,66.0,0.0,245
Winter,2012,November,30,21,No,Workingday,Clear,12.299999999999999,75.0,6.0032,183
Winter,2012,November,30,22,No,Workingday,Clear,12.299999999999999,75.0,0.0,163
Winter,2012,November,30,23,No,Workingday,Cloudy,12.299999999999999,75.0,6.0032,110
Winter,2012,December,1,0,No,Weekend,Clear,10.66,81.0,0.0,108
Winter,2012,December,1,1,No,Weekend,Clear,10.66,81.0,0.0,69
Winter,2012,December,1,2,No,Weekend,Cloudy,10.66,81.0,0.0,50
Winter,2012,December,1,3,No,Weekend,Cloudy,10.66,81.0,8.9981,15
Winter,2012,December,1,4,No,Weekend,Clear,10.66,81.0,6.0032,5
Winter,2012,December,1,5,No,Weekend,Clear,9.84,87.0,6.0032,13
Winter,2012,December,1,6,No,Weekend,Clear,9.84,87.0,8.9981,27
Winter,2012,December,1,7,No,Weekend,Cloudy,9.84,87.0,8.9981,63
Winter,2012,December,1,8,No,Weekend,Cloudy,9.84,87.0,8.9981,144
Winter,2012,December,1,9,No,Weekend,Cloudy,10.66,93.0,16.997899999999998,193
Winter,2012,December,1,10,No,Weekend,Cloudy,11.48,89.0,11.0014,256
Winter,2012,December,1,11,No,Weekend,Cloudy,13.120000000000001,76.0,7.0015,392
Winter,2012,December,1,12,No,Weekend,Cloudy,13.120000000000001,81.0,6.0032,446
Winter,2012,December,1,13,No,Weekend,Cloudy,13.940000000000001,76.0,0.0,509
Winter,2012,December,1,14,No,Weekend,Cloudy,14.76,71.0,0.0,479
Winter,2012,December,1,15,No,Weekend,Cloudy,16.400000000000002,62.0,0.0,484
Winter,2012,December,1,16,No,Weekend,Cloudy,15.58,66.0,0.0,443
Winter,2012,December,1,17,No,Weekend,Cloudy,13.940000000000001,76.0,7.0015,320
Winter,2012,December,1,18,No,Weekend,Cloudy,13.940000000000001,76.0,0.0,297
Winter,2012,December,1,19,No,Weekend,Cloudy,13.120000000000001,81.0,0.0,249
Winter,2012,December,1,20,No,Weekend,Clear,13.120000000000001,81.0,0.0,198
Winter,2012,December,1,21,No,Weekend,Cloudy,12.299999999999999,87.0,0.0,158
Winter,2012,December,1,22,No,Weekend,Cloudy,12.299999999999999,87.0,0.0,147
Winter,2012,December,1,23,No,Weekend,Cloudy,13.120000000000001,81.0,0.0,126
Winter,2012,December,2,0,No,Weekend,Cloudy,12.299999999999999,87.0,6.0032,117
Winter,2012,December,2,1,No,Weekend,Cloudy,12.299999999999999,87.0,6.0032,94
Winter,2012,December,2,2,No,Weekend,Cloudy,12.299999999999999,87.0,0.0,74
Winter,2012,December,2,3,No,Weekend,Cloudy,10.66,93.0,0.0,25
Winter,2012,December,2,4,No,Weekend,Cloudy,10.66,93.0,0.0,7
Winter,2012,December,2,5,No,Weekend,Cloudy,10.66,93.0,0.0,8
Winter,2012,December,2,6,No,Weekend,Cloudy,9.84,93.0,8.9981,16
Winter,2012,December,2,7,No,Weekend,Cloudy,9.84,93.0,8.9981,31
Winter,2012,December,2,8,No,Weekend,Cloudy,10.66,93.0,6.0032,93
Winter,2012,December,2,9,No,Weekend,Cloudy,11.48,93.0,11.0014,172
Winter,2012,December,2,10,No,Weekend,Cloudy,12.299999999999999,87.0,0.0,293
Winter,2012,December,2,11,No,Weekend,Cloudy,13.120000000000001,81.0,11.0014,355
Winter,2012,December,2,12,No,Weekend,Cloudy,13.940000000000001,81.0,11.0014,520
Winter,2012,December,2,13,No,Weekend,Clear,16.400000000000002,71.0,15.001299999999999,431
Winter,2012,December,2,14,No,Weekend,Clear,18.04,62.0,16.997899999999998,473
Winter,2012,December,2,15,No,Weekend,Clear,18.04,67.0,8.9981,417
Winter,2012,December,2,16,No,Weekend,Cloudy,18.04,67.0,7.0015,443
Winter,2012,December,2,17,No,Weekend,Light Rain,16.400000000000002,76.0,12.998,303
Winter,2012,December,2,18,No,Weekend,Cloudy,18.04,72.0,7.0015,203
Winter,2012,December,2,19,No,Weekend,Cloudy,16.400000000000002,82.0,12.998,174
Winter,2012,December,2,20,No,Weekend,Cloudy,17.22,82.0,12.998,154
Winter,2012,December,2,21,No,Weekend,Cloudy,18.04,77.0,15.001299999999999,99
Winter,2012,December,2,22,No,Weekend,Cloudy,18.04,77.0,12.998,96
Winter,2012,December,2,23,No,Weekend,Cloudy,17.22,82.0,8.9981,51
Winter,2012,December,3,0,No,Workingday,Cloudy,17.22,82.0,11.0014,21
Winter,2012,December,3,1,No,Workingday,Clear,16.400000000000002,82.0,8.9981,13
Winter,2012,December,3,2,No,Workingday,Clear,17.22,77.0,11.0014,10
Winter,2012,December,3,3,No,Workingday,Clear,15.58,87.0,0.0,8
Winter,2012,December,3,4,No,Workingday,Clear,14.76,93.0,0.0,5
Winter,2012,December,3,5,No,Workingday,Clear,13.940000000000001,93.0,6.0032,38
Winter,2012,December,3,6,No,Workingday,Clear,14.76,93.0,0.0,138
Winter,2012,December,3,7,No,Workingday,Cloudy,13.940000000000001,93.0,0.0,396
Winter,2012,December,3,8,No,Workingday,Clear,14.76,93.0,0.0,731
Winter,2012,December,3,9,No,Workingday,Clear,16.400000000000002,87.0,6.0032,308
Winter,2012,December,3,10,No,Workingday,Clear,18.04,77.0,8.9981,136
Winter,2012,December,3,11,No,Workingday,Clear,19.68,77.0,8.9981,233
Winter,2012,December,3,12,No,Workingday,Clear,21.32,68.0,11.0014,268
Winter,2012,December,3,13,No,Workingday,Clear,23.779999999999998,56.00000000000001,6.0032,321
Winter,2012,December,3,14,No,Workingday,Clear,24.599999999999998,53.0,0.0,260
Winter,2012,December,3,15,No,Workingday,Clear,24.599999999999998,56.00000000000001,0.0,268
Winter,2012,December,3,16,No,Workingday,Clear,24.599999999999998,53.0,8.9981,442
Winter,2012,December,3,17,No,Workingday,Clear,21.32,63.0,7.0015,708
Winter,2012,December,3,18,No,Workingday,Clear,20.5,68.0,6.0032,692
Winter,2012,December,3,19,No,Workingday,Clear,20.5,68.0,6.0032,471
Winter,2012,December,3,20,No,Workingday,Cloudy,18.86,77.0,0.0,300
Winter,2012,December,3,21,No,Workingday,Clear,18.04,82.0,12.998,221
Winter,2012,December,3,22,No,Workingday,Clear,17.22,82.0,7.0015,144
Winter,2012,December,3,23,No,Workingday,Clear,17.22,82.0,7.0015,102
Winter,2012,December,4,0,No,Workingday,Clear,17.22,88.0,7.0015,55
Winter,2012,December,4,1,No,Workingday,Clear,17.22,82.0,7.0015,25
Winter,2012,December,4,2,No,Workingday,Clear,17.22,88.0,6.0032,8
Winter,2012,December,4,3,No,Workingday,Cloudy,16.400000000000002,87.0,8.9981,4
Winter,2012,December,4,4,No,Workingday,Cloudy,16.400000000000002,87.0,8.9981,7
Winter,2012,December,4,5,No,Workingday,Cloudy,18.04,88.0,0.0,46
Winter,2012,December,4,6,No,Workingday,Cloudy,14.76,93.0,0.0,153
Winter,2012,December,4,7,No,Workingday,Clear,17.22,88.0,8.9981,502
Winter,2012,December,4,8,No,Workingday,Cloudy,18.04,88.0,11.0014,721
Winter,2012,December,4,9,No,Workingday,Clear,18.86,82.0,7.0015,336
Winter,2012,December,4,10,No,Workingday,Clear,18.86,82.0,12.998,156
Winter,2012,December,4,11,No,Workingday,Clear,19.68,77.0,12.998,207
Winter,2012,December,4,12,No,Workingday,Clear,21.32,68.0,12.998,312
Winter,2012,December,4,13,No,Workingday,Cloudy,22.14,64.0,11.0014,272
Winter,2012,December,4,14,No,Workingday,Cloudy,23.779999999999998,56.00000000000001,15.001299999999999,270
Winter,2012,December,4,15,No,Workingday,Cloudy,24.599999999999998,49.0,16.997899999999998,300
Winter,2012,December,4,16,No,Workingday,Clear,23.779999999999998,49.0,19.0012,435
Winter,2012,December,4,17,No,Workingday,Clear,21.32,59.0,15.001299999999999,743
Winter,2012,December,4,18,No,Workingday,Clear,20.5,63.0,15.001299999999999,731
Winter,2012,December,4,19,No,Workingday,Clear,19.68,67.0,15.001299999999999,460
Winter,2012,December,4,20,No,Workingday,Cloudy,20.5,63.0,15.001299999999999,306
Winter,2012,December,4,21,No,Workingday,Cloudy,20.5,63.0,16.997899999999998,280
Winter,2012,December,4,22,No,Workingday,Cloudy,20.5,63.0,19.999499999999998,181
Winter,2012,December,4,23,No,Workingday,Clear,19.68,67.0,16.997899999999998,96
Winter,2012,December,5,0,No,Workingday,Clear,20.5,59.0,19.0012,37
Winter,2012,December,5,1,No,Workingday,Clear,21.32,55.00000000000001,22.0028,11
Winter,2012,December,5,2,No,Workingday,Clear,18.86,67.0,11.0014,9
Winter,2012,December,5,3,No,Workingday,Clear,19.68,67.0,8.9981,7
Winter,2012,December,5,4,No,Workingday,Clear,20.5,63.0,30.002599999999997,10
Winter,2012,December,5,5,No,Workingday,Clear,20.5,59.0,19.0012,49
Winter,2012,December,5,6,No,Workingday,Light Rain,19.68,55.00000000000001,26.0027,124
Winter,2012,December,5,7,No,Workingday,Light Rain,18.86,59.0,19.999499999999998,398
Winter,2012,December,5,8,No,Workingday,Cloudy,18.04,57.99999999999999,19.0012,759
Winter,2012,December,5,9,No,Workingday,Cloudy,18.04,51.0,15.001299999999999,388
Winter,2012,December,5,10,No,Workingday,Cloudy,18.04,47.0,23.9994,141
Winter,2012,December,5,11,No,Workingday,Clear,18.04,44.0,19.0012,172
Winter,2012,December,5,12,No,Workingday,Clear,18.04,41.0,19.0012,232
Winter,2012,December,5,13,No,Workingday,Clear,18.86,41.0,19.0012,214
Winter,2012,December,5,14,No,Workingday,Clear,19.68,33.0,32.9975,218
Winter,2012,December,5,15,No,Workingday,Clear,19.68,33.0,19.0012,285
Winter,2012,December,5,16,No,Workingday,Clear,18.86,33.0,19.0012,377
Winter,2012,December,5,17,No,Workingday,Clear,18.04,35.0,19.0012,605
Winter,2012,December,5,18,No,Workingday,Clear,17.22,35.0,30.002599999999997,609
Winter,2012,December,5,19,No,Workingday,Clear,15.58,43.0,23.9994,414
Winter,2012,December,5,20,No,Workingday,Clear,13.940000000000001,46.0,26.0027,293
Winter,2012,December,5,21,No,Workingday,Clear,13.940000000000001,46.0,27.999299999999998,198
Winter,2012,December,5,22,No,Workingday,Clear,13.120000000000001,45.0,26.0027,105
Winter,2012,December,5,23,No,Workingday,Clear,12.299999999999999,49.0,26.0027,74
Winter,2012,December,6,0,No,Workingday,Clear,10.66,48.0,19.0012,44
Winter,2012,December,6,1,No,Workingday,Clear,10.66,48.0,19.0012,16
Winter,2012,December,6,2,No,Workingday,Clear,9.84,52.0,19.0012,9
Winter,2012,December,6,3,No,Workingday,Clear,9.02,55.00000000000001,12.998,2
Winter,2012,December,6,4,No,Workingday,Clear,9.02,55.00000000000001,19.999499999999998,9
Winter,2012,December,6,5,No,Workingday,Clear,9.02,55.00000000000001,19.0012,32
Winter,2012,December,6,6,No,Workingday,Clear,9.02,55.00000000000001,19.999499999999998,124
Winter,2012,December,6,7,No,Workingday,Clear,9.02,51.0,19.999499999999998,389
Winter,2012,December,6,8,No,Workingday,Clear,9.02,51.0,19.999499999999998,659
Winter,2012,December,6,9,No,Workingday,Clear,9.84,48.0,12.998,276
Winter,2012,December,6,10,No,Workingday,Clear,9.84,52.0,12.998,145
Winter,2012,December,6,11,No,Workingday,Clear,10.66,48.0,11.0014,178
Winter,2012,December,6,12,No,Workingday,Clear,11.48,41.0,0.0,235
Winter,2012,December,6,13,No,Workingday,Clear,12.299999999999999,39.0,0.0,245
Winter,2012,December,6,14,No,Workingday,Clear,12.299999999999999,42.0,6.0032,212
Winter,2012,December,6,15,No,Workingday,Clear,13.120000000000001,39.0,0.0,270
Winter,2012,December,6,16,No,Workingday,Clear,13.120000000000001,42.0,0.0,331
Winter,2012,December,6,17,No,Workingday,Clear,12.299999999999999,45.0,7.0015,617
Winter,2012,December,6,18,No,Workingday,Clear,11.48,45.0,11.0014,565
Winter,2012,December,6,19,No,Workingday,Clear,10.66,60.0,12.998,373
Winter,2012,December,6,20,No,Workingday,Cloudy,9.84,60.0,7.0015,227
Winter,2012,December,6,21,No,Workingday,Cloudy,9.84,60.0,8.9981,191
Winter,2012,December,6,22,No,Workingday,Clear,9.84,65.0,11.0014,133
Winter,2012,December,6,23,No,Workingday,Clear,9.84,65.0,11.0014,93
Winter,2012,December,7,0,No,Workingday,Clear,9.84,70.0,7.0015,48
Winter,2012,December,7,1,No,Workingday,Cloudy,9.84,70.0,12.998,28
Winter,2012,December,7,2,No,Workingday,Cloudy,10.66,70.0,8.9981,11
Winter,2012,December,7,3,No,Workingday,Cloudy,10.66,81.0,12.998,5
Winter,2012,December,7,4,No,Workingday,Clear,10.66,75.0,7.0015,10
Winter,2012,December,7,5,No,Workingday,Cloudy,10.66,81.0,7.0015,26
Winter,2012,December,7,6,No,Workingday,Cloudy,11.48,75.0,11.0014,84
Winter,2012,December,7,7,No,Workingday,Light Rain,11.48,81.0,11.0014,215
Winter,2012,December,7,8,No,Workingday,Cloudy,12.299999999999999,75.0,12.998,441
Winter,2012,December,7,9,No,Workingday,Cloudy,12.299999999999999,81.0,8.9981,301
Winter,2012,December,7,10,No,Workingday,Cloudy,13.120000000000001,76.0,11.0014,166
Winter,2012,December,7,11,No,Workingday,Cloudy,13.120000000000001,76.0,12.998,203
Winter,2012,December,7,12,No,Workingday,Cloudy,13.940000000000001,71.0,12.998,240
Winter,2012,December,7,13,No,Workingday,Cloudy,14.76,66.0,8.9981,220
Winter,2012,December,7,14,No,Workingday,Cloudy,14.76,71.0,11.0014,215
Winter,2012,December,7,15,No,Workingday,Cloudy,14.76,71.0,11.0014,303
Winter,2012,December,7,16,No,Workingday,Clear,14.76,76.0,8.9981,375
Winter,2012,December,7,17,No,Workingday,Cloudy,15.58,66.0,0.0,568
Winter,2012,December,7,18,No,Workingday,Cloudy,15.58,71.0,7.0015,498
Winter,2012,December,7,19,No,Workingday,Cloudy,15.58,76.0,0.0,352
Winter,2012,December,7,20,No,Workingday,Light Rain,15.58,76.0,7.0015,241
Winter,2012,December,7,21,No,Workingday,Cloudy,14.76,93.0,7.0015,171
Winter,2012,December,7,22,No,Workingday,Cloudy,14.76,93.0,6.0032,165
Winter,2012,December,7,23,No,Workingday,Cloudy,14.76,93.0,6.0032,122
Winter,2012,December,8,0,No,Weekend,Cloudy,14.76,93.0,6.0032,103
Winter,2012,December,8,1,No,Weekend,Cloudy,14.76,93.0,8.9981,100
Winter,2012,December,8,2,No,Weekend,Cloudy,14.76,93.0,8.9981,70
Winter,2012,December,8,3,No,Weekend,Cloudy,14.76,93.0,7.0015,29
Winter,2012,December,8,4,No,Weekend,Cloudy,14.76,93.0,0.0,12
Winter,2012,December,8,5,No,Weekend,Cloudy,14.76,93.0,7.0015,6
Winter,2012,December,8,6,No,Weekend,Cloudy,14.76,93.0,7.0015,20
Winter,2012,December,8,7,No,Weekend,Cloudy,14.76,100.0,6.0032,39
Winter,2012,December,8,8,No,Weekend,Cloudy,15.58,94.0,6.0032,111
Winter,2012,December,8,9,No,Weekend,Cloudy,15.58,94.0,0.0,170
Winter,2012,December,8,10,No,Weekend,Cloudy,16.400000000000002,87.0,8.9981,287
Winter,2012,December,8,11,No,Weekend,Cloudy,16.400000000000002,87.0,7.0015,404
Winter,2012,December,8,12,No,Weekend,Cloudy,16.400000000000002,87.0,15.001299999999999,486
Winter,2012,December,8,13,No,Weekend,Cloudy,16.400000000000002,87.0,11.0014,547
Winter,2012,December,8,14,No,Weekend,Cloudy,16.400000000000002,87.0,19.0012,542
Winter,2012,December,8,15,No,Weekend,Clear,17.22,82.0,11.0014,541
Winter,2012,December,8,16,No,Weekend,Clear,17.22,82.0,11.0014,507
Winter,2012,December,8,17,No,Weekend,Clear,15.58,87.0,8.9981,345
Winter,2012,December,8,18,No,Weekend,Clear,16.400000000000002,87.0,7.0015,304
Winter,2012,December,8,19,No,Weekend,Clear,16.400000000000002,87.0,0.0,246
Winter,2012,December,8,20,No,Weekend,Cloudy,14.76,100.0,0.0,182
Winter,2012,December,8,21,No,Weekend,Cloudy,14.76,100.0,0.0,209
Winter,2012,December,8,22,No,Weekend,Cloudy,15.58,94.0,7.0015,160
Winter,2012,December,8,23,No,Weekend,Cloudy,16.400000000000002,94.0,0.0,162
Winter,2012,December,9,0,No,Weekend,Cloudy,16.400000000000002,87.0,8.9981,118
Winter,2012,December,9,1,No,Weekend,Cloudy,16.400000000000002,87.0,7.0015,102
Winter,2012,December,9,2,No,Weekend,Cloudy,16.400000000000002,87.0,7.0015,78
Winter,2012,December,9,3,No,Weekend,Cloudy,16.400000000000002,87.0,7.0015,48
Winter,2012,December,9,4,No,Weekend,Cloudy,16.400000000000002,94.0,7.0015,12
Winter,2012,December,9,5,No,Weekend,Cloudy,16.400000000000002,87.0,7.0015,8
Winter,2012,December,9,6,No,Weekend,Light Rain,16.400000000000002,94.0,7.0015,6
Winter,2012,December,9,7,No,Weekend,Light Rain,16.400000000000002,87.0,15.001299999999999,23
Winter,2012,December,9,8,No,Weekend,Light Rain,16.400000000000002,87.0,11.0014,69
Winter,2012,December,9,9,No,Weekend,Cloudy,16.400000000000002,87.0,16.997899999999998,103
Winter,2012,December,9,10,No,Weekend,Cloudy,16.400000000000002,87.0,19.0012,219
Winter,2012,December,9,11,No,Weekend,Cloudy,16.400000000000002,87.0,19.999499999999998,250
Winter,2012,December,9,12,No,Weekend,Cloudy,16.400000000000002,82.0,19.999499999999998,315
Winter,2012,December,9,13,No,Weekend,Cloudy,15.58,87.0,19.0012,285
Winter,2012,December,9,14,No,Weekend,Cloudy,15.58,87.0,12.998,232
Winter,2012,December,9,15,No,Weekend,Light Rain,14.76,93.0,11.0014,225
Winter,2012,December,9,16,No,Weekend,Light Rain,14.76,93.0,11.0014,253
Winter,2012,December,9,17,No,Weekend,Light Rain,14.76,93.0,8.9981,229
Winter,2012,December,9,18,No,Weekend,Light Rain,14.76,93.0,6.0032,198
Winter,2012,December,9,19,No,Weekend,Light Rain,15.58,94.0,6.0032,122
Winter,2012,December,9,20,No,Weekend,Light Rain,14.76,100.0,6.0032,108
Winter,2012,December,9,21,No,Weekend,Cloudy,14.76,100.0,7.0015,96
Winter,2012,December,9,22,No,Weekend,Light Rain,14.76,93.0,7.0015,78
Winter,2012,December,9,23,No,Weekend,Light Rain,14.76,100.0,6.0032,51
Winter,2012,December,10,0,No,Workingday,Light Rain,14.76,100.0,6.0032,20
Winter,2012,December,10,1,No,Workingday,Cloudy,14.76,100.0,0.0,4
Winter,2012,December,10,2,No,Workingday,Cloudy,15.58,94.0,7.0015,5
Winter,2012,December,10,3,No,Workingday,Cloudy,15.58,94.0,7.0015,4
Winter,2012,December,10,4,No,Workingday,Cloudy,15.58,94.0,7.0015,12
Winter,2012,December,10,5,No,Workingday,Cloudy,15.58,94.0,7.0015,27
Winter,2012,December,10,6,No,Workingday,Cloudy,15.58,94.0,11.0014,123
Winter,2012,December,10,7,No,Workingday,Cloudy,15.58,94.0,16.997899999999998,294
Winter,2012,December,10,8,No,Workingday,Cloudy,17.22,100.0,16.997899999999998,584
Winter,2012,December,10,9,No,Workingday,Cloudy,17.22,100.0,15.001299999999999,284
Winter,2012,December,10,10,No,Workingday,Cloudy,18.04,94.0,15.001299999999999,133
Winter,2012,December,10,11,No,Workingday,Light Rain,18.86,94.0,15.001299999999999,134
Winter,2012,December,10,12,No,Workingday,Light Rain,18.04,100.0,15.001299999999999,173
Winter,2012,December,10,13,No,Workingday,Light Rain,18.04,100.0,15.001299999999999,220
Winter,2012,December,10,14,No,Workingday,Cloudy,20.5,94.0,15.001299999999999,210
Winter,2012,December,10,15,No,Workingday,Cloudy,20.5,87.0,11.0014,236
Winter,2012,December,10,16,No,Workingday,Cloudy,20.5,88.0,7.0015,345
Winter,2012,December,10,17,No,Workingday,Cloudy,19.68,82.0,19.0012,616
Winter,2012,December,10,18,No,Workingday,Cloudy,18.86,88.0,19.0012,564
Winter,2012,December,10,19,No,Workingday,Clear,21.32,77.0,19.0012,427
Winter,2012,December,10,20,No,Workingday,Clear,18.86,88.0,16.997899999999998,300
Winter,2012,December,10,21,No,Workingday,Cloudy,18.86,94.0,12.998,245
Winter,2012,December,10,22,No,Workingday,Cloudy,20.5,82.0,15.001299999999999,126
Winter,2012,December,10,23,No,Workingday,Clear,18.86,88.0,16.997899999999998,84
Winter,2012,December,11,0,No,Workingday,Light Rain,18.86,77.0,31.0009,31
Winter,2012,December,11,1,No,Workingday,Clear,17.22,71.0,30.002599999999997,8
Winter,2012,December,11,2,No,Workingday,Cloudy,16.400000000000002,66.0,22.0028,1
Winter,2012,December,11,3,No,Workingday,Light Rain,14.76,76.0,19.0012,3
Winter,2012,December,11,4,No,Workingday,Cloudy,13.940000000000001,76.0,19.0012,8
Winter,2012,December,11,5,No,Workingday,Light Rain,13.940000000000001,71.0,22.0028,41
Winter,2012,December,11,6,No,Workingday,Cloudy,13.940000000000001,71.0,19.999499999999998,118
Winter,2012,December,11,7,No,Workingday,Clear,13.940000000000001,66.0,27.999299999999998,380
Winter,2012,December,11,8,No,Workingday,Cloudy,13.940000000000001,61.0,19.999499999999998,724
Winter,2012,December,11,9,No,Workingday,Clear,13.940000000000001,61.0,26.0027,334
Winter,2012,December,11,10,No,Workingday,Clear,14.76,56.99999999999999,22.0028,154
Winter,2012,December,11,11,No,Workingday,Cloudy,14.76,53.0,23.9994,173
Winter,2012,December,11,12,No,Workingday,Cloudy,14.76,53.0,30.002599999999997,226
Winter,2012,December,11,13,No,Workingday,Cloudy,15.58,50.0,15.001299999999999,254
Winter,2012,December,11,14,No,Workingday,Cloudy,15.58,50.0,15.001299999999999,204
Winter,2012,December,11,15,No,Workingday,Cloudy,15.58,50.0,15.001299999999999,270
Winter,2012,December,11,16,No,Workingday,Cloudy,15.58,50.0,15.001299999999999,358
Winter,2012,December,11,17,No,Workingday,Clear,13.120000000000001,53.0,15.001299999999999,601
Winter,2012,December,11,18,No,Workingday,Clear,13.120000000000001,53.0,15.001299999999999,546
Winter,2012,December,11,19,No,Workingday,Clear,13.120000000000001,53.0,15.001299999999999,433
Winter,2012,December,11,20,No,Workingday,Clear,13.120000000000001,53.0,15.001299999999999,257
Winter,2012,December,11,21,No,Workingday,Clear,13.120000000000001,53.0,12.998,207
Winter,2012,December,11,22,No,Workingday,Clear,12.299999999999999,56.00000000000001,15.001299999999999,106
Winter,2012,December,11,23,No,Workingday,Clear,12.299999999999999,52.0,15.001299999999999,64
Winter,2012,December,12,0,No,Workingday,Clear,12.299999999999999,52.0,11.0014,34
Winter,2012,December,12,1,No,Workingday,Clear,11.48,61.0,15.001299999999999,21
Winter,2012,December,12,2,No,Workingday,Clear,11.48,56.00000000000001,11.0014,9
Winter,2012,December,12,3,No,Workingday,Clear,10.66,60.0,8.9981,10
Winter,2012,December,12,4,No,Workingday,Clear,10.66,60.0,0.0,4
Winter,2012,December,12,5,No,Workingday,Clear,10.66,60.0,12.998,37
Winter,2012,December,12,6,No,Workingday,Cloudy,10.66,60.0,16.997899999999998,128
Winter,2012,December,12,7,No,Workingday,Cloudy,10.66,60.0,12.998,369
Winter,2012,December,12,8,No,Workingday,Cloudy,10.66,65.0,11.0014,688
Winter,2012,December,12,9,No,Workingday,Cloudy,11.48,61.0,8.9981,285
Winter,2012,December,12,10,No,Workingday,Cloudy,12.299999999999999,56.00000000000001,11.0014,136
Winter,2012,December,12,11,No,Workingday,Cloudy,13.120000000000001,49.0,15.001299999999999,172
Winter,2012,December,12,12,No,Workingday,Cloudy,13.940000000000001,42.0,0.0,232
Winter,2012,December,12,13,No,Workingday,Cloudy,13.940000000000001,42.0,0.0,238
Winter,2012,December,12,14,No,Workingday,Cloudy,13.940000000000001,46.0,0.0,225
Winter,2012,December,12,15,No,Workingday,Cloudy,13.940000000000001,46.0,7.0015,228
Winter,2012,December,12,16,No,Workingday,Cloudy,13.940000000000001,46.0,8.9981,329
Winter,2012,December,12,17,No,Workingday,Cloudy,13.120000000000001,53.0,15.001299999999999,561
Winter,2012,December,12,18,No,Workingday,Cloudy,13.120000000000001,49.0,15.001299999999999,540
Winter,2012,December,12,19,No,Workingday,Cloudy,12.299999999999999,56.00000000000001,15.001299999999999,402
Winter,2012,December,12,20,No,Workingday,Clear,12.299999999999999,52.0,19.0012,268
Winter,2012,December,12,21,No,Workingday,Cloudy,12.299999999999999,52.0,16.997899999999998,202
Winter,2012,December,12,22,No,Workingday,Cloudy,12.299999999999999,52.0,15.001299999999999,122
Winter,2012,December,12,23,No,Workingday,Cloudy,11.48,56.00000000000001,15.001299999999999,79
Winter,2012,December,13,0,No,Workingday,Cloudy,11.48,52.0,15.001299999999999,32
Winter,2012,December,13,1,No,Workingday,Cloudy,11.48,52.0,19.0012,23
Winter,2012,December,13,2,No,Workingday,Cloudy,10.66,56.00000000000001,16.997899999999998,8
Winter,2012,December,13,3,No,Workingday,Cloudy,10.66,56.00000000000001,19.0012,2
Winter,2012,December,13,4,No,Workingday,Cloudy,10.66,56.00000000000001,12.998,8
Winter,2012,December,13,5,No,Workingday,Cloudy,10.66,56.00000000000001,11.0014,33
Winter,2012,December,13,6,No,Workingday,Clear,10.66,56.00000000000001,16.997899999999998,114
Winter,2012,December,13,7,No,Workingday,Clear,9.84,60.0,15.001299999999999,385
Winter,2012,December,13,8,No,Workingday,Clear,9.84,60.0,12.998,679
Winter,2012,December,13,9,No,Workingday,Clear,11.48,52.0,16.997899999999998,325
Winter,2012,December,13,10,No,Workingday,Clear,13.120000000000001,45.0,19.0012,167
Winter,2012,December,13,11,No,Workingday,Clear,13.940000000000001,42.0,16.997899999999998,189
Winter,2012,December,13,12,No,Workingday,Clear,14.76,40.0,16.997899999999998,282
Winter,2012,December,13,13,No,Workingday,Clear,14.76,34.0,12.998,271
Winter,2012,December,13,14,No,Workingday,Clear,14.76,34.0,11.0014,242
